SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
101711.0,1,0.9998409250738698,0.0022366867133853142,1,0.9998508202218549,0.001420465939716177,2,0.9998164755092027,0.0013571371369993264,3,0.958390244677252,0.10819774265122016,5,0.9947876253204126,0.018370338595543143,4,0.996172572166198,0.013365470225085654
101716.0,0,0.9938259414256961,0.05419463480409718,1,0.9063174287942442,0.2830626934189708,0,0.7851342622804406,0.41412893703155246,0,0.9507424989827956,0.12215322967749402,0,0.974057957437453,0.067228141526642,3,0.9896141978836518,0.033043242073083616
101718.0,1,0.9960848275698397,0.03694582056648815,1,0.9997758380274687,0.0019187405991843804,0,0.9998933475657147,0.0007940313579323417,3,0.9999958110277504,3.581406411156619e-05,5,0.9999898989739707,7.04876517906114e-05,1,0.999996201136547,2.692735439603379e-05
101725.0,1,0.9996284385559389,0.004769562803127657,2,0.9999960660378984,5.051689863081355e-05,0,0.9464331855600226,0.15068629008500167,1,0.9998561318680839,0.0008809853446686969,2,0.9997020073142612,0.0015166894836810925,2,0.9999998404146403,1.3662103136329883e-06
101731.0,1,0.9976502185843247,0.02390727867405755,1,0.9702413035917147,0.12201184327898765,2,0.9998744968195455,0.000924385624353295,2,0.9986462065235824,0.006396366300372554,4,0.9974763851215812,0.009832182307375424,6,0.9996473218749935,0.0016858413510877916
101733.0,0,0.9984221140929239,0.016961244136983418,2,0.9999999518573557,7.82171076957723e-07,1,0.9999999971003035,4.3220602597440885e-08,1,0.9989554321137832,0.005103704111357979,2,0.9999997823228194,1.9851439124361494e-06,6,0.999999958240914,3.912635692646683e-07
101740.0,1,0.9986877817112371,0.01445477285646403,2,0.9104753946685328,0.2791532006302861,0,0.9996691273129172,0.0023181714354053944,1,0.9831360562802022,0.05957014287993389,1,0.9995050648936065,0.0024719888847726606,2,0.9707091768500108,0.08248388569006043
101742.0,0,0.9998659294854122,0.001918189582739376,0,0.9670759206784878,0.13176992363580892,2,0.9780933726044714,0.07600794499232734,0,0.9999946022690213,4.590684272670006e-05,3,0.9999954918531851,3.3492166377659375e-05,3,0.9997058698340262,0.0014261372610144285
101758.0,1,0.9605586052544132,0.2397251169074178,1,0.9997866816134358,0.0018771033767732747,2,0.9999757887355457,0.00020309480391762232,2,0.9985889027440489,0.00663166428669896,4,0.9914103484058314,0.027580593312744133,4,0.9989468702288751,0.004599407722892637
101763.0,1,0.9999594170700067,0.0006506025317445178,2,0.6149277587782302,0.606895854776543,0,0.9976555958970941,0.011966867750333949,3,0.961067357565862,0.11893059401473269,1,0.7150284244918236,0.3542170943884439,1,0.8689114496217303,0.19966305315344476
101768.0,1,0.9999834795785322,0.00028626707093976983,2,0.9999975420832259,3.2405041533582934e-05,1,0.9996737021546086,0.002136195782577718,2,0.9895991906946441,0.03593624020313831,4,0.9974584353758092,0.009906834110772405,6,0.9972906710286362,0.009740962111978984
101775.0,1,0.9999813116902615,0.00032050798698149907,2,0.9950963125367098,0.028226032915448833,1,0.9215414586905405,0.1984351667937081,2,0.9462586611852286,0.13055613230524635,4,0.9450474819941643,0.11901322391627704,6,0.8361620938706568,0.23075032553162614
101793.0,1,0.9995616950626288,0.005521834096500677,2,0.9943584715377588,0.03209231885847786,1,0.9014687238669349,0.23217085230911647,2,0.9607522510389334,0.10478117973218302,4,0.8430881712488947,0.2551677031101338,4,0.9899265965320067,0.0290063158218608
101799.0,1,0.9999964666907388,6.908764763398908e-05,2,0.9999999618612961,6.300283079556496e-07,1,0.9999999079671944,1.147449241160878e-06,1,0.9999492029659318,0.0003436443676380691,2,0.9999962248659697,2.841664128582019e-05,2,0.999800508468211,0.0009772228237639174
