SEQN,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,P_cluster_5,P_cluster_6,P_cluster_7,max_posterior,entropy_raw,entropy_norm
93823.0,4.6970719444246833e-07,0.99997380126418,9.896203449373077e-13,2.243323578497198e-05,4.6381363976802964e-09,0.0,3.2911537157732647e-06,0.99997380126418,0.0003148270667651529,0.00016178910774374293
93834.0,9.959202299318258e-58,3.2888519079067707e-138,5.1180932207655624e-291,5.874634311692835e-57,3.6257315778053123e-174,1.0,2.736814979816112e-308,1.0,2.134499073073637e-13,1.0969155354423114e-13
93837.0,5.286542629815272e-10,0.9944373104791688,0.005491724572563058,7.096438670786806e-05,3.257449123569776e-11,0.0,3.3129975604391517e-13,0.9944373104791688,0.03480689907602067,0.01788720773819823
93840.0,1.3760465235513653e-08,4.4756081964482735e-10,2.583917701737485e-06,9.867424012895942e-09,0.00016403426752682873,0.0,0.9998333577393199,0.9998333577393199,0.0016299442324280255,0.000837625639199898
93843.0,9.007099902422785e-08,2.0748229448803247e-11,0.9996908260248549,2.4367139812596324e-24,0.00030401167265887606,0.0,5.072210739737418e-06,0.9996908260248549,0.0028344485676859155,0.0014566184204661062
93847.0,3.845672847157804e-15,0.9999052770519156,6.088335529737713e-08,9.466185906995244e-05,2.0565616712346504e-10,0.0,3.635025764447911e-19,0.9999052770519156,0.0009727955830548374,0.0004999180375964961
93866.0,1.653241227328164e-08,1.2565030278441048e-08,0.0002430217659766528,4.660012067030446e-12,8.867271171220953e-05,0.0,0.9996682764202093,0.9996682764202093,0.003182073915260797,0.001635262510350546
93870.0,6.073848272237543e-10,1.2202028270846726e-06,0.999998755865167,1.3142059587508287e-20,5.526789937801325e-11,0.0,2.326935279181357e-08,0.999998755865167,1.8282198282981917e-05,9.39519139249951e-06
93875.0,1.930676765605913e-07,5.5940549088548414e-14,1.5002563702963215e-07,2.2051553875598277e-16,0.9999996548497726,0.0,2.0568564731066175e-09,0.9999996548497726,5.728434864318039e-06,2.943833181146128e-06
93888.0,4.854906780239098e-09,1.3539768542643847e-07,0.9999046757071196,1.6358186145328056e-22,1.4118393222924262e-05,0.0,8.106564706610482e-05,0.9999046757071196,0.001018887443513081,0.0005236045682827253
93890.0,5.061164960489344e-07,2.8540732450534367e-08,0.003277331501956191,2.5519225099422316e-11,0.012938735107315727,0.0,0.9837833987079817,0.9837833987079817,0.09109247944589702,0.04681227418959707
93891.0,4.729350646061889e-10,8.8991055640814e-06,2.1788380046911162e-21,0.9999911004214994,6.171781720913247e-24,0.0,7.173729561912359e-34,0.9999911004214994,0.00011240237411956502,5.776339373846904e-05
93916.0,2.163124512181656e-06,5.090803919592904e-17,1.4457166984992989e-08,1.1469808205863445e-15,0.03365361545019605,0.0,0.9663442069681227,0.9663442069681227,0.14725222349443454,0.07567267356404997
